代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
3546,宇峻,4.3,3.1,2.57,0,0.5,1.5,2.74,0.49,8,7.06
2908,特力,1.3,1.2,1.08,0.95,1.13,1,1.08,0.81,0.66,0.26
1240,茂生農經,1.5,2.5,2.5,,,,,,,
6213,聯茂,3.8,3.1,2.5,1.6,1.22,2.2,2.5,1.5,2.04,1.5
6594,展匯科,0.75,0.62,1.41,,,,,,,
2412,中華電,4.48,4.8,4.94,5.49,4.86,4.53,5.35,5.46,5.52,4.06
4763,材料-KY,4,5,5,5,0,,,,,
1752,南光,1.2,1.6,1.6,1.19,0.49,0.3,0.3,0.2,0,0.2
1709,和益,0.5,1.5,1.51,1.18,0.6,0.6,0.3,0.8,0.5,0
9941A,裕融甲特,0.42,,,,,,,,,
2881A,富邦特,2.46,2.46,1.71,,,,,,,
6570,維田,1.8,1,1.5,2,,,,,,
3040,遠見,2,9,5,3,3,1,0.2,0.4,0.4,0.3
006208,富邦台50,1.8,2.65,2.65,0.04,0.84,1.21,0.63,1.84,,
3118,進階,1,1.9,1.9,2.2,2,1.7,1.7,2,1.5,1.5
1218,泰山,0.8,0.4,0,0,0,0,0,0.2,0.35,0.2
3266,昇陽,0.5,0,0,0,1,0,0,0.8,0.8,0
8931,大汽電,0.6,0.9,0.8,0.4,0.5,1,0.8,0.6,0.9,1
4735,豪展,2.3,2.27,2.01,1.23,0.38,0,0,0,0.5,1
6191,精成科,0.3,0.6,0.4,0,0,0,0,0.62,0.23,0.6
1535,中宇,1.1,1.25,1.8,3,4.5,3.5,3.89,3.5,3.2,2.7
3272,東碩,1,1.35,1.49,1.78,4.38,2,0.1,0,0,0
1476,儒鴻,11,9.5,10.5,10.5,8,7,5,3,2,1
6418,詠昇,1.1,1.3,1.6,0.8,0.45,0.3,2,,,
8467,波力-KY,2.5,1.5,1.54,2.07,1.8,,,,,
1720,生達,1.5,1.6,1.5,1.5,1,2.5,1.16,1,0.5,1.6
1477,聚陽,7.1,6,6.71,9.51,7.7,7.69,6.14,6.05,4.57,5.17
2027,大成鋼,3,0.8,0.5,0.5,0.61,0.6,0.2,1.2,0,0.31
4706,大恭,1,1.1,1.3,0.9,1,1,1,1,1,0.7
3290,東浦,1,0.3,0.3,1,0.5,1.5,0,0.5,0.5,0.5
4961,天鈺,1.3,0.5,1.2,1.2,0.7,0.4,0,0.6,0.73,
9908,大台北,1.1,1.1,1,1,1,1,1,1,1,0.8
5471,松翰,2.08,1.5,1.8,2.2,3.2,3.2,3,3.2,4.2,4
5438,東友,1.05,1.5,1.2,1.2,1,0.6,0.3,0.6,1.6,1.6
3257,虹冠電,4,0.5,0.65,0.65,2.75,2.5,1.5,1.57,2,0.8
1701,中化,0.8,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.7,0.7
00660,元大歐洲50,0.75,,,,,,,,,
2545,皇翔,1.8,1.5,4.5,1.2,4,4,7.5,3,1.5,2.5
8488,吉源-KY,0.5,1.2,2,0.5,,,,,,
2887F,台新戊特二,0.17,,,,,,,,,
00692,富邦公司治理,0.79,0.83,1.14,,,,,,,
1503,士電,1.5,1.3,1.2,1.5,1.5,1.4,1,1.2,1.2,1.2
1595,川寶,2.5,4,1.5,2.7,4.5,3.5,3.5,4.5,3,2
2308,台達電,5,5,5,5,6.7,5.8,5.29,3.49,5.2,4.2
3023,信邦,4.48,4,3.7,3.1,2.75,2.5,2,1.69,1.7,1
1314,中石化,0.5,0,0,0,0,0,0.5,1.75,1,0
3390,旭軟,1.1,1,1,0.8,2,3.4,3.97,3.5,1.2,0.8
6187,萬潤,3.1,3.1,3,2.03,1.75,1.2,0,0,0,0.99
2367,燿華,0.4,0.3,0,0.7,0.7,0.4,0,0.7,0.15,0
3188,鑫龍騰,0.5,0,0,0,0,0,0,0,0,0
4111,濟生,0.6,0.8,0.8,0.6,0.4,0.5,0.4,0.35,0.3,0.3
2472,立隆電,2.3,2.2,2.4,2.5,1.8,2,0.74,0.7,0.6,0
2376,技嘉,3,4,2.6,2.5,2.7,3,2,2,2.5,2.5
8423,保綠-KY,1,0.5,0.25,0.5,0.5,0.5,0.5,0.42,0,
006203,元大MSCI台灣,1.25,1.15,1,0.3,1,0.75,0.85,0.7,0.8,
1225,福懋油,1.15,1.25,1.25,1,0.25,0.24,0.38,0.3,0.4,0
2882A,國泰特,2.28,2.28,0.15,,,,,,,
3144,新揚科,1,1.1,0.7,0.8,1.5,1.5,0.15,0,0,0
8234,新漢,0.7,0.6,1.5,1.25,1.99,0.59,0.5,1,1,0.5
4716,大立,0.4,0.15,0.2,0.25,0.25,0.25,0.3,0.33,0.2,0.13
6122,擎邦,0,0,0,0,0,0,0.8,1,1,1.4
6569,醫揚,6.5,6.5,7,6,3,,0.32,,,
2608,嘉里大榮,1.56,1.6,1.5,1.72,1.5,1.4,1.1,0.9,0.7,0.53
1203,味王,1,1.3,1,1,1,1,0.3,0.5,0.5,0.58
2337,旺宏,1.2,1,0,0,0,0,0,0.38,1.7,1.49
2605,新興,0.2,0.6,0.7,1,1,1.1,1.25,1.5,2.5,3
3454,晶睿,2.5,4,4.75,4.5,4,6.9,6,4.98,2.38,0.96
3540,曜越,1.5,1.3,1,0.35,0.7,0.6,1.2,1.2,0,1.5
0051,元大中型100,1.2,1,0.85,0.7,0.85,0.75,0.8,0.75,0.9,0.9
1303,南亞,5,5.1,4.5,3.3,2.3,1.9,0.3,2.1,4.7,1.9
5452,佶優,0.2,0,0.15,0.2,0.15,0.22,0.15,0.36,0.35,0.37
3360,尚立,0.4,0.4,1.2,1.26,1,0,0.2,0,0.49,0.5
6133,金橋,0.25,0.25,0.2,0.4,0.39,0.3,0,0,0,0
3131,弘塑,8,10,10,12,7.5,12,10,7,8.5,2.5
6451,訊芯-KY,2.33,0.94,5.4,6,7.5,3.3,,,,
4120,友華,1.8,2.5,1.8,1.8,1.6,1.67,1.9,1.2,0.65,0.5
1529,樂士,0.2,0,0,0,0,0,0,0,0,0
1504,東元,0.9,0.86,0.88,0.8,1.1,1.1,1,0.9,0.8,0.55
2456,奇力新,7.99,1.95,4,3.2,2.5,0.2,0.2,0.4,1.2,0.5
2427,三商電,0.4,0.25,0.2,0.1,0.25,0,0,0.36,0,0
5223,安力-KY,2.3,2,0.6,,,,,,,
0050,元大台灣50,3,2.9,2.4,0.85,2,1.55,1.35,1.85,1.95,2.2
8436,大江,6.95,2.69,2.01,1.46,1,0.99,0.34,0.3,0.3,
4745,合富-KY,0.3,0.2,2,2.6,3.64,3.65,3,0.8,0.2,0.2
6464,台數科,5.51,5,2,6.6,7,6.22,,,,
8182,加高,1.1,1,0.65,0.7,0.8,0.55,0.3,0.7,1.2,1
6552,易華電,2,0.3,0.75,0.3,0,,,,,
3017,奇鋐,1,1.3,1.2,1,1,0.4,0.2,0.5,1.25,2
1216,統一,2.5,5.5,2.1,2,1.4,1.5,1.4,1,1.4,0.8
2706,第一店,0.45,0.28,0.2,0.18,0.18,0.14,0.15,0.11,0.1,0.12
6279,胡連,4,8,6,5.6,5.6,6,3.3,2.9,3.49,3.5
6196,帆宣,3,2.48,2.07,2,2,1.1,1,1,0.99,0.3
1308,亞聚,0.3,0.2,0.6,0.6,0.3,1,1,1,1.5,0.6
3049,和鑫,0,0,0,0,0,0,0,0,0,0
6274,台燿,4.4,3.19,2.1,1.6,1.61,1.2,0.8,0.6,0.8,0.2
2701,萬企,0.4,0.24,0.25,0.2,0.16,0.12,0.13,0.1,0.1,0.09
8222,寶一,0.5,0.3,0.8,0.8,0.5,0.5,0.5,0.3,0.4,0.3
2891B,中信金乙特,2.25,0.04,,,,,,,,
2633,台灣高鐵,1.12,0.75,0.6,0.65,0,0,0,0,0,0
1808,潤隆,8,3.54,5.07,5.01,4.01,0.31,3,4.73,1.5,0.22
2612,中航,1.6,0.5,0.5,0.2,1.3,1.5,1,2,3.2,6
1707,葡萄王,6.5,6.68,6.4,5.6,5.3,5,3.7,3,2.5,2
3466,致振,0,0,0.5,0.5,1.5,1.28,1,1.5,1,2
1514,亞力,0.7,0.5,0.5,0.48,0.45,0.3,0.5,0.35,0.3,0.15
006201,元大富櫃50,0.45,0.3,0.35,0.25,0.25,0.25,0.3,0.25,0.25,
3323,加百裕,2.06,2,1,1.04,1,0.5,1,1,1.5,1.5
2903,遠百,0.85,1,0.7,1,1,1.15,0.8,1,1,0.75
3363,上詮,1.5,1,0.5,0,0.5,1.24,1.3,1.2,1.2,0.5
6405,悅城,0.5,0.5,0.2,0,2,3,1.5,,,
2881B,富邦金乙特,1.72,,,,,,,,,
5478,智冠,2.2,2,2,1.5,2.3,1.79,1.5,2.5,6.5,6.15
2882B,國泰金乙特,1.1,,,,,,,,,
3164,景岳,1.5,0,0,0,0,0,0.5,1,2,1
2013,中鋼構,0.47,0.24,0.26,0.5,0.8,1.5,2.1,2,1.5,1
6449,鈺邦,0.99,1.85,1.8,1.6,1.6,0.8,,,,
1708,東鹼,0.5,1,0.5,0.5,1.5,0.5,0.5,1.5,1.5,1.5
2031,新光鋼,1.5,1.98,1.8,0.6,1,1,0.5,1,2,0.6
4205,中華食,2.8,3,1.5,2,1.5,2,1,2,2,1
0054,元大台商50,0.75,0.75,0.75,0.7,0.7,0.6,0.5,0.65,1,0.7
2069,運錩,2.5,1.54,1.64,0.6,0.8,,,,,
4433,興采,0.88,0.5,1.02,1,0.8,1.6,0.85,,,
5704,老爺知,0.5,0.3,0,1,1.25,1,2.05,0.7,0.3,0.2
5487,通泰,0.88,1.47,2,1.7,2,2.5,2,0.84,1,1.25
6591,動力-KY,1.5,2,1.5,,,,,,,
5206,坤悅,0.7,0.7,0.5,0.5,0,0,0,0,0,0
6173,信昌電,4.3,1.5,0.3,0.35,0.4,0,0,0,0.3,0.5
2642,宅配通,0.6,1.05,0.45,0.6,1.1,1.5,0.6,,,
1410,南染,1.3,1.4,1.45,1.3,1.2,0.9,1.2,0.9,0.16,0
6496,科懋,4,4,4,2.5,2.5,,,,,
6217,中探針,0.7,1.6,1.7,2.4,1.75,0.68,0.6,0.1,0.1,0
4207,環泰,0.3,0.8,0,0,0.21,0.59,0.98,0,0,0
1568,倉佑,0.65,0.8,1.2,1,0.5,0.5,0.5,0,0,0
6276,安鈦克,0,0,0,0,0.6,0.8,1,0,0,0
3588,通嘉,0.75,0.5,1.5,1.5,2.01,2,2.2,2.5,4,3.5
3711,日月光投控,2.5,2.5,,,,,,,,
5533,皇鼎,0.7,0.7,0.65,0.5,0.6,0.5,0.5,0.5,0.6,0.6
6456,GIS-KY,4,9,4,3,2,,,,,
6509,聚和,0.6,0.4,0.51,0.61,0.41,0.5,0.3,0.1,0.1,0.49
1454,台富,0.2,0.2,0.3,0.5,0.4,0.25,0.2,0.5,0,0
1713,國化,0.71,0.44,0.58,0.41,0.55,0.48,0.45,0.31,0.36,0.13
1532,勤美,2.7,1.5,1.7,2.1,1.5,3,1,0.4,1.2,2
2010,春源,0.56,0.5,0.7,0.5,0.5,1.2,0.5,0.6,0.6,0.55
2070,精湛,2,2,1,2,,,,,,
6505,台塑化,4.8,6.3,6,4,0.85,2.5,0.26,2,3.9,3.8
4919,新唐,2.5,2.5,2.4,1.8,1.2,1.2,1.7,1.7,3,1.7
3535,晶彩科,0,0,0,0,0,0,0,0,1.5,0
3625,西勝,1,1,0,0,0,0,0,0,0,1
1101B,台泥乙特,0.09,,,,,,,,,
2387,精元,1.01,0.4,0.48,0.48,0.15,0.15,0.15,0.3,1.4,1.3
2601,益航,0.1,0,0,0,0.25,0,0.25,0.5,1.01,1.01
2939,凱羿-KY,9,15,10.7,,,,,,,
6215,和椿,0.5,0.6,0.5,0.25,1,0.6,0,0.4,1.8,0
6223,旺矽,2,0.5,4.18,3,4.01,2.1,2.5,4.5,5.79,0
8440,綠電,0.5,0.86,0.75,0.3,0.9,0.3,0.2,,,
3563,牧德,27,10,4.2,3.6,3.63,4.2,2.75,3.25,0.35,0.5
3227,原相,5.27,4.47,2,2.4,3,2.06,2,2.9,4.7,5
3628,盈正,1.5,2.5,3,3.25,4,2.5,2.5,5,12,3
2415,錩新,1.5,1,0.9,0.8,1,0.8,0.65,0.5,0,0
6698,旭暉應材,1,,,,,,,,,
6548,長科*,17.34,11.5,1.2,3,2,,,,,
1307,三芳,0.5,1.7,2.2,1.7,1.6,1.4,1.4,1.2,1.2,1.5
3021,鴻名,0.75,0.75,0.7,0,0.7,0.2,0,0,0,0
3324,雙鴻,1.52,2.03,3.55,0.92,0.2,0.4,1,0.99,0,0
3376,新日興,3.99,2.5,3,4,4,3,4.47,1.5,3,5.5
4912,聯德控股-KY,2.5,2.5,4,6,4.5,3,5,2,1,0
5203,訊連,2.99,1.69,1.7,4,6.98,7,7,7,6.99,6.4
3605,宏致,0.7,0.4,0.6,0.4,1.2,0.69,1.2,3.5,3.52,2.99
1414,東和,0.2,0.32,0.2,0.2,0.3,0.5,0.38,0.3,0,0
4989,榮科,1.6,3.2,0,,0,0,0,0,0,
1626,艾美特-KY,0,0.1,1,0,0,2.55,2.5,,,
1324,地球,0.3,0.3,0.4,0.4,0.3,1.3,0.4,0.6,0.4,0.6
6146,耕興,6.2,6.1,6.1,6,5.61,4.3,4,4.8,4.94,4
3706,神達,1.5,1.3,2.5,1.59,0.69,0.6,,,,
6185,幃翔,0.5,0.7,1.3,1.6,2,2.2,1.6,1,2,1.22
3236,千如,0.35,0.5,0.5,0.1,0.15,0,0,0.04,0.6,0.2
4107,邦特,4,3.5,3,2.6,2.61,1.77,1.6,1.5,1.8,2
8215,明基材,0.6,0.9,0,1.2,1.3,0.3,0,0,0.06,0
2105,正新,1.1,1.8,3,3,3,3,1.5,1.4,2,2
3025,星通,0,0.13,0.27,0,0.15,0.24,0.6,0,0.61,0.6
6605,帝寶,2.3,2.5,3,2.5,4.5,4,3,1,4,3.8
2103,台橡,0.98,0.96,1,1.06,1.52,1.37,2.6,5,3.5,3.2
4905,台聯電,2.55,2.07,1.05,1.52,0.5,0.5,0.5,0.5,0.5,0
0052,富邦科技,1.05,1.72,1.41,2.44,,2.46,,2.37,,1.4
6409,旭隼,21,20,20,15,10.8,7.3,7,,,
1256,鮮活果汁-KY,6.2,5,4.2,4,5.5,5,2,0.56,0,
2313,華通,0.8,1.2,0.6,1,0.6,0.5,0.5,0.5,0,0
2823,中壽,0,0.8,0.8,0.6,0.4,0.4,0.2,0,0.7,0.8
5009,榮剛,0.45,0.31,0.4,0.6,0.8,0.5,0.5,0.98,0,0
2455,全新,2.5,2.5,2.53,2.18,2,2,2.5,2,0.5,0.5
2912,統一超,8.8,25,8,7.2,7,6,4.85,4.8,4.9,3.6
1527,鑽全,4,1.4,4.1,3.3,3,4.5,0.5,1.83,0,1.33
8341,日友,6.5,6,4.5,3.5,2.2,2,0.8,0.8,0.7,0.35
2492,華新科,16.33,4.02,1.21,0.75,0.3,0,0,0,0.13,0
2515,中工,0.2,0.19,0.19,0.2,0.17,0.14,0.14,0.12,0.13,0.13
6667,信紘科,2.8,3,1.53,,,,,,,
4532,瑞智,1.2,1.75,2.28,1.6,2,1.5,1.5,1.2,0.6,0
3489,森寶,0.3,0,0.5,0,0,0,0,0,0,0.4
2884,玉山金,0.71,0.61,0.49,0.43,0.43,0.28,0.3,0.2,0.2,0.2
6148,驊宏資,1,0,0,0,0.23,0,0,0,0,0
4737,華廣,2,4.14,4.14,2,0.94,1.78,0.8,3.6,3,3.2
00712,FH富時不動產,0.94,1.87,0.16,,,,,,,
5211,蒙恬,0,0.32,0.61,0.59,0.84,1,1.5,2.14,2.95,2
00770,國泰北美科技,,,,,,,,,,
3019,亞光,2.3,1.6,1,0,0,0,0,0,0,0
9960,邁達康,0.45,0,0.4,0.5,0.8,0.8,1,1,0.4,0
2880,華南金,0.55,0.5,0.7,0.63,0.62,0.7,0.5,0.5,0.3,0.2
2534,宏盛,0,2,1,0.5,0.4,1,1,1.2,1.5,0.3
3105,穩懋,5,7,4.5,0.51,0.2,1.5,1.5,0.8,0.82,0
1609,大亞,0.3,0.35,0,0,0,0.2,0.2,0.25,0.35,0.14
1783,和康生,0.68,0.15,0,0,0,0,0,0,0,
4908,前鼎,0.86,0.81,0.65,0.4,1.8,1.55,2,2,1.6,1.5
2539,櫻花建,0.2,1.5,1.6,1.1,1,0.3,0.15,0.14,0.13,0.04
5904,寶雅,15.75,13,10.7,8.8,7.4,4.8,4.1,3.28,2.8,0.5
2723,美食-KY,5,6,5,2.5,1.2,1.3,5,4,3.5,2
3163,波若威,0.6,0,2.2,0,1.08,2.56,1.48,0.2,,
5305,敦南,2.2,1.6,1.2,1.2,1,0.3,0.3,0.4,0.7,0
4977,眾達-KY,3.56,4.64,4.8,4,4.5,3.8,1.7,,,
3515,華擎,4,4,2,2.5,4,9.58,8,11,9,9.5
6163,華電網,0.3,0.5,0,0,0,1.5,1.67,0.49,0,0.6
6231,系微,1.5,0.85,0.3,0.85,0.4,0.55,2.49,7.5,5.5,4.79
2731,雄獅,3.8,5.2,4,4.6,4.2,4,1.8,0.2,2.6,
4139,馬光-KY,0,0,0,0,0,0,0,0,0,0
3675,德微,2,2,3.46,0.63,0,0,0,0.36,0.35,0.5
2345,智邦,4,4.13,3.1,1.96,1.08,0.91,1.49,1.47,1.41,1.1
2024,志聯,0.6,0.8,0.6,0.3,0.8,0,0,0.15,0,0
2707,晶華,17.14,6.91,8.17,8.87,9.51,8.27,8.79,10.85,9.44,8.7
4306,炎洲,0.49,0.6,0.3,0.5,0.25,0.44,0.49,0.99,0.64,0.64
8477,創業家,1.88,0.82,1.88,1.45,0.45,,,,,
8996,高力,2,1,3,1.5,1.2,1.2,1,1,0.5,0
2395,研華,6.8,6.6,6.3,6,6,5.28,4.89,4.96,3.5,4
006204,永豐臺灣加權,1.52,1.94,1.7,1.58,1.55,0.72,0.9,1.21,,
3037,欣興,0.8,0.5,0.3,0.3,0.5,0.6,1.1,1.5,2.6,1.4
2401,凌陽,0.36,0.7,0.5,0.89,0.6,0,0,0,0.81,0
1526,日馳,1,1,0.8,0.4,0,0,0,0,0,0
5523,豐謙,0.2,0.2,0,0,0,0,0,0,0,0
3024,憶聲,0.32,0,0,0,0,0,0,0,0.11,0
3152,璟德,9.88,10.9,10.5,9.95,6.66,6.19,4.28,4.41,5.5,4
6175,立敦,1.5,2,0.5,0.3,0.17,0.1,0.5,0.8,0.52,0
5903,全家,5.8,5.5,5.2,4.6,5,4.5,3.1,3.6,3.4,2.6
3434,哲固,0.3,0,0.55,0.35,0,0,0,0,0,0
6669,緯穎,16,4.04,,,,,,,,
8462,柏文,5.29,3.42,1.85,1.87,1.17,,,,,
2207,和泰車,12,12,12,12,10.5,12.6,9,8,6,4
8279,生展,2.5,1,1,0.5,0,0,,,,
3332,幸康,2.2,3,2,2.2,2.65,2.8,1.9,3.2,4,1.5
4754,國碳科,1.5,2.6,2.6,2,1.3,0.04,0.49,,,
2323,中環,0,0,0,0,0,0,0,0,0,0
6706,惠特,3.97,0,,,,,,,,
1617,榮星,1,0.6,0.4,0.3,0.3,0,0,0,0.4,0
8091,翔名,5.63,8.1,3.63,3,3.42,3.97,5.13,2.97,5.37,2.17
6020,大展證,0.03,0.66,0.08,0,0.42,0.12,0.03,0,0.64,0.54
1614,三洋電,0.91,0.7,1.05,0.81,0.76,0.9,0.86,1.19,0.92,1.16
5230,雷笛克光學,1.22,1.8,1.2,1.1,1,2.46,1.97,1.15,0.75,
4123,晟德,1.5,2.41,0,0,0,0,0,0,0,0
3533,嘉澤,8.7,5.5,4,4.5,5.5,3.5,4.5,3.5,6.99,4
1305,華夏,1.5,1.5,1.7,1,0.2,0.8,0.4,0,0,0.3
8183,精星,0.4,0.4,0.3,0,0.25,0,0,0,0,0
8432,東生華,1.6,2.1,3.1,2.1,2,2.8,2.8,3.2,0.3,
6643,M31,7,4.5,,,,,,,,
2002A,中鋼特,1.4,1.4,1.4,1.4,1.4,1.2,1.3,1.25,1.99,1.07
3317,尼克森,0.7,0.5,0,0,0,0,0,0,0.4,1
00741B,富邦全球高收債,2.51,,,,,,,,,
00727B,國泰1-5Y高收債,2.16,1.44,,,,,,,,
3624,光頡,1.2,0.5,0.5,2.5,1,1.5,1.2,1,1.5,1
2363,矽統,0,0,0,0,0,0,0,0,0.19,0.76
1591,駿吉-KY,1,0,0,0,0,0,0,1,0,0
4148,全宇生技-KY,2.4,2.65,2.15,,,,,,,
2374,佳能,0.5,0.8,0.9,1.5,0,2.1,2.2,1.8,3,3.6
2330,台積電,12.5,8,7,6,4.5,3,3,3,3,3
1419,新紡,0.85,3.73,0.46,0.35,0.31,0.45,0.5,0.6,0.7,0.25
2002,中鋼,1,0.88,0.85,0.5,1,0.7,0.4,1.01,1.99,1.01
1236,宏亞,0.4,0.1,0.3,0.7,1.3,1.3,0.7,0.5,0.7,1
2312,金寶,0.3,0.31,0.3,0.3,0,0,0.1,0.1,0.1,0
3432,台端,0.5,2,0.1,0.2,0.5,0,0,0,0.5,0.11
8941,關中,3,8,3,1.5,0.5,0,0,0,0,0
2408,南亞科,7.11,3.51,1.5,2.8,2,0,0,0,0,0
8489,三貝德,5,5,0.1,0.5,,,,,,
1517,利奇,0.25,0.2,0.2,0.5,0.5,0.5,0.7,0.7,0.7,0.6
3003,健和興,1.8,1.8,1.5,1,0.99,0.99,0.7,0.5,0.2,0.2
3530,晶相光,2,2,1.48,0,0,0,0,0,0,0
9914,美利達,3.5,2,4,5.5,6.8,6,5.5,3,3.3,3
1473,台南,0.5,0.5,1.2,1.2,1.6,2.5,1,2.3,2.42,1.5
5514,三豐,0.2,0.6,0.35,0,0.5,0,0.5,0.2,0,0
6438,迅得,2.8,4,2,3.5,3,6,,,,
3035,智原,0.8,2.7,1,2,1.52,2,2,1.5,1.5,2
5525,順天,2,1.2,0.3,1.5,1.2,1.7,0.8,0.4,0.6,0.5
2059,川湖,9.5,5,8.25,10.1,9,7.5,5.94,4.5,5.5,5
3006,晶豪科,1.5,2.24,1.43,1.16,2.65,2,0.6,0.5,1,1
4736,泰博,7.99,4.9,5,5,5.2,4.88,3,4,4.13,5
6532,瑞耘,2.3,1.1,0.79,1.4,0.8,,,,,
6561,是方,7.5,4.97,4.5,3.8,,,,,,
9962,有益,0.9,0.65,0.6,0,0.2,0.7,1.1,0.8,0.4,0
6015,宏遠證,0,0.36,0,0,0.3,0.3,1.23,0,0,0
3260,威剛,0.2,6,4,0.5,2.52,7,2.35,0.3,0,2.98
1909,榮成,0.5,1.75,1.49,1,0.9,0.8,0.4,0,0.71,0.51
2812,台中銀,0.28,0.45,0.55,0.5,0.25,0.19,0.1,0.05,0,0
4967,十銓,2,1,0,0,0.5,1,0.1,0.15,0.2,0
3022,威強電,1.5,0.5,3,2,2.5,4.8,1.5,3,3,1.96
1598,岱宇,0.35,0.5,2.1,1.5,2,0,0.45,0.05,,
3653,健策,3.53,2,2,2.5,3.8,2.7,2.01,3.01,4,2.89
8155,博智,5.6,5.5,2.93,2,2,1.6,1.5,0.2,0,
1309,台達化,0.2,0,0,0,0,0,0,0.2,0.5,0
3013,晟銘電,0.3,0.5,0.5,0.31,0,0,0,0,0.8,0.3
1445,大宇,0.2,0.2,0.3,0.5,0.3,0.5,0.3,0.5,0.5,0.2
6578,達邦蛋白,0.8,0.5,0.9,1.2,,,,,,
2928,紅馬-KY,0,0.79,3.2,0.95,,,,,,
3413,京鼎,7,6,4,4,1,0,0,0,0,0
3490,單井,0.49,0.5,0.25,0.21,3.71,1,0,1.5,3.5,0.5
6278,台表科,1.3,1.3,1,1.5,1.5,1.8,1.5,2,2.8,2.5
6166,凌華,1.3,1.5,1.8,2.4,1.9,1.5,1,1,2.5,1.2
3577,泓格,0.7,1.5,1,1.3,1.5,1.5,1.5,1.7,1.99,0.6
00717,富邦美國特別股,0.9,0.8,,,,,,,,
2454,聯發科,9,10,9.5,11,22,15,9,9,20,26
01002T,土銀國泰R1,0.42,0.44,0.45,0.47,0.52,0.51,0.48,0.47,0.45,0.44
2478,大毅,2.5,0.8,0.5,0.2,0.4,0.14,0.15,0.3,1,0.59
4906,正文,0,0.99,1.46,0.6,0.5,1.9,2.4,0.3,0.88,1.88
5264,鎧勝-KY,1,2.5,4,8,7.2,9,1,0,,
4533,協易機,0.45,0.45,0.6,0.5,0.6,0.3,0.5,0.86,0.6,0
6457,紘康,1.83,1.99,2.05,2.1,1.44,1.05,0,,,
2607,榮運,0.35,0.35,0.35,0.35,0.35,0.3,0.3,0.3,0.7,0.5
6690,安碁資訊,3,,,,,,,,,
2748,雲品,2.75,2.75,2.5,2.5,,,,,,
3532,台勝科,9,2.08,0.67,1.1,1,0.3,0.1,0,0.4,0
3338,泰碩,1.2,0.3,2.2,1.51,2,1.5,1.5,1,0,0
2360,致茂,4.18,4.48,3.22,2.37,2.61,2.5,2,2.5,3.8,2
1773,勝一,5,4.6,4,3,2.6,2,3,2.6,4,2.5
3691,碩禾,0,5,15.19,20,15,6,5.5,20,25,5
00760B,FH新興企業債,2.92,,,,,,,,,
2891C,中信金丙特,,,,,,,,,,
4129,聯合,2,1.26,1.39,1.6,1.21,0.45,0.4,1,0.68,0.92
00836B,永豐10年A公司債,0.82,,,,,,,,,
2618,長榮航,0.5,0.2,0.2,0.3,0,0,0,0,1,0
6141,柏承,0.1,0.5,0.3,0.3,0.3,0.8,0.5,0.8,1,0.8
4555,氣立,2,2,2,3.1,3.5,,,,,
6558,興能高,1.2,1.11,0.9,0.7,,,,,,
6416,瑞祺電通,3.5,3.53,5,4.6,3,2,2,,,
01001T,土銀富邦R1,0.4,0.41,0.41,0.45,0.64,0.58,0.43,0.51,0.44,0.45
2462,良得電,0.5,0,0.6,0.2,1.1,1.4,2.5,2.5,2,3
3443,創意,5,5,3.5,3,3,3,3,3,2.99,2
1440,南紡,0.4,0.36,0.32,0.45,0.17,0.3,0.15,0.2,0.8,0.4
3294,英濟,0.23,0.46,0.32,0.3,0,0,0,1,0,0
9935,慶豐富,0.33,0,0,0,0,0,0,0,0,0
9945,潤泰新,2,2,0,0,4,4.4,2.91,1.8,1,0.95
2910,統領,0,0,0.5,0,0.7,0.7,1,1,0.8,0
1727,中華化,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.43,0.45,0.29
1809,中釉,0.2,0.2,0.3,0.2,0.5,0.35,0.3,0.5,0.5,0.2
3059,華晶科,0.5,0.49,0.8,1,1,0,0.99,1.5,2.02,2.83
2426,鼎元,1.2,0.7,0.89,1.02,0.9,0,0,0,0.5,0.32
00791B,FH美元信用債1-5Y,1.36,,,,,,,,,
00725B,國泰投資級公司債,1.62,0.74,,,,,,,,
2906,高林,0.4,0.4,0.4,0.5,0.9,0.7,0.6,1.25,0.66,0.75
6414,樺漢,7,8.88,10.12,8.82,6,5,1.74,,,
6574,霈方,4,6.16,7.07,2.71,,,,,,
00758B,FH能源債,3.37,,,,,,,,,
1786,科妍,1.6,0.2,0,0.5,0,0.7,0,0,0,0
2033,佳大,0.2,0.2,0.3,0,0,0,0.7,0.7,0.8,0
5905,南仁湖,0.43,0.35,0.3,0.3,0.5,0.3,0,0,0,0
5281,大峽谷-KY,1,1,0.2,0.53,0.3,,,,,
6593,台灣銘板,1.8,1.3,0.5,,,,,,,
9910,豐泰,6.7,5,5.2,5,3.7,3.3,2.2,1.8,1.8,1.8
2504,國產,0.25,0.5,0,0.1,0.4,0,0.2,0.2,0.3,0.1
1313,聯成,0.2,1,0.6,0.2,0.2,0.4,0.8,0.5,1.98,0.8
3189,景碩,1.5,1.5,3,3.5,4,3.5,3,3,3,2.3
1235,興泰,0,0,0,0,0,0,0,0,0,0
3564,其陽,0,0,1,2.99,1.8,1.3,2.36,0,0,0
1736,喬山,0.65,0.3,1.15,1,1.5,2,1.5,1.95,0.5,0.3
